CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
Rolex Rings Ltd.,INE645S01016,ROLEXRINGS,543325.000000,2023-12-31,True,2024-02-01,13570109.000000,2023-12-31,3.000000,3.000000,2778830000.000000,2206580000.000000,572250000.000000,3730000.000000,68230000.000000,0.000000,500290000.000000,130120000.000000,370170000.000000,370170000.000000,272330000.000000,0.000000,1.359270,13.321074,False,-29.878765,-11.803894,2.320567,28.502003,3245950000.000000,9.981873,28.490860,2.2589971351857945,1.4310762632464824,183.5246931061377,22.228688738718137,-86.16425720274222,-63.78667067963926
Uniparts India Ltd.,INE244O01017,UNIPARTS,543689.000000,2023-12-31,True,2024-02-01,13570120.000000,2023-12-31,3.000000,3.000000,1978200000.000000,1438590000.000000,539610000.000000,5690000.000000,69520000.000000,0.000000,464400000.000000,35810000.000000,428590000.000000,428590000.000000,446200000.000000,0.000000,0.960533,21.665656,False,42.739626,-16.365435,0.301748,-48.965204,1874640000.000000,-25.064157,73.069272,180.32549141965677,72.28304264297802,101.08370169684872,98.79058019401494,,
Ador Welding Ltd.,INE045A01017,ADORWELD,517041.000000,2023-12-31,True,2024-02-01,13580001.000000,2023-12-31,3.000000,3.000000,2243900000.000000,2007100000.000000,236800000.000000,10900000.000000,33500000.000000,0.000000,192400000.000000,55400000.000000,137000000.000000,137000000.000000,136000000.000000,0.000000,1.007353,6.105441,False,-16.259169,11.999002,1.439706,96.192385,2290700000.000000,22.878447,19.239203,34.140006400000004,18.039587289317122,-34.94721020810845,752.2303444934303,,200.21189638893827
Graphite India Ltd.,INE371A01025,GRAPHITE,509488.000000,2024-02-01,True,2024-02-01,13580002.000000,2023-12-31,3.000000,3.000000,7410000000.000000,6580000000.000000,830000000.000000,20000000.000000,190000000.000000,0.000000,620000000.000000,120000000.000000,500000000.000000,500000000.000000,390000000.000000,0.000000,1.282051,6.747638,False,-45.652174,4.661017,20.897436,486.330935,8730000000.000000,6.075334,2375.018954,114.90385230769233,-1.629064713914858,-60.57314830254131,7068.120625065887,22645.266756518213,-77.92420522398051
Esab India Ltd.,INE284A01012,ESABINDIA,500133.000000,2024-02-01,True,2024-02-01,13580003.000000,2023-12-31,3.000000,3.000000,3024900000.000000,2477500000.000000,547400000.000000,1100000.000000,35200000.000000,0.000000,511100000.000000,131600000.000000,379500000.000000,379500000.000000,153900000.000000,0.000000,2.465887,12.545869,False,4.516662,11.805581,2.495776,20.369790,3042900000.000000,9.303495,28.616397,39.47025231172551,14.378443566428068,14.833953887219483,-71.49717662242043,88.31239953497068,3068.6438730322934
HEG Ltd.,INE545A01016,HEG,509631.000000,2024-02-01,True,2024-02-01,13580005.000000,2023-12-31,3.000000,3.000000,5856180000.000000,4756710000.000000,1099470000.000000,97260000.000000,473910000.000000,0.000000,528300000.000000,157520000.000000,370780000.000000,370780000.000000,385960000.000000,0.000000,0.960669,6.331431,False,-63.938692,3.254461,1.600036,-52.454657,6421850000.000000,3.962215,49.025038,-40.43154363046374,-1.7196141897557848,447.1602648178728,266.3775316861479,-49.98881470264317,-68.17562181187876
KSB Ltd.,INE999A01015,KSB,500249.000000,2024-02-01,True,2024-02-01,13600002.000000,2023-09-30,3.000000,3.000000,5721000000.000000,4934000000.000000,787000000.000000,20000000.000000,123000000.000000,0.000000,644000000.000000,163000000.000000,481000000.000000,481000000.000000,348000000.000000,0.000000,1.382184,8.407621,False,27.248677,29.463680,1.830460,31.884058,6034000000.000000,29.763441,33.142492,26.38036809815951,23.549156697151137,67.14662688748588,-97.84553548407897,-0.27491300430502236,6735.289974546839
Kirloskar Brothers Ltd.,INE732A01036,KIRLOSBROS,500241.000000,2023-12-31,True,2024-02-01,13600003.000000,2023-12-31,3.000000,3.000000,6482000000.000000,5718000000.000000,764000000.000000,12000000.000000,129000000.000000,0.000000,623000000.000000,167000000.000000,456000000.000000,456000000.000000,159000000.000000,0.000000,2.867925,7.034866,False,2.471910,5.261449,2.207547,71.219512,6054000000.000000,1.085323,804.305215,75.63406376811595,4.4440148166668445,3866.5213096978227,8667.622568049477,-64.27550673736711,-69.64669912388872
WPIL Ltd.,INE765D01014,,505872.000000,2023-12-31,True,2024-02-01,13600004.000000,2023-12-31,3.000000,3.000000,2865566000.000000,2219270000.000000,646296000.000000,45425000.000000,17627000.000000,0.000000,583244000.000000,177301000.000000,405943000.000000,405943000.000000,97671000.000000,0.000000,4.156229,14.166242,False,-16.612642,-3.176567,2.398522,18.654747,1915228000.000000,-23.843796,251.225769,24.44436959798425,9.23454716670059,-88.44548485381046,-97.99551315905937,2611.7313361813167,1841.374552265287
Dynamatic Technologies Ltd.,INE221B01012,DYNAMATECH,505242.000000,2023-12-31,True,2024-02-01,13610004.000000,2023-12-31,3.000000,3.000000,1584100000.000000,1196800000.000000,387300000.000000,132900000.000000,61400000.000000,0.000000,193000000.000000,50800000.000000,142200000.000000,142200000.000000,67900000.000000,0.000000,2.094256,8.976706,False,97.289520,11.391604,1.524300,42.118600,1594100000.000000,3.640856,1097.489228,29.773704238092748,4.527802724850488,5224.196952887181,1340.4066872905908,158.36101759570977,28727.321960699635
Elgi Equipments Ltd.,INE285A01027,ELGIEQUIP,522074.000000,2024-02-01,True,2024-02-01,13610005.000000,2023-12-31,3.000000,3.000000,4794980000.000000,3634330000.000000,1160650000.000000,18830000.000000,91930000.000000,0.000000,1049890000.000000,257480000.000000,792410000.000000,792410000.000000,316910000.000000,0.000000,2.500426,16.525825,False,6.275315,4.451004,2.629043,14.547129,4610400000.000000,-2.880880,278.408998,22.87466140625451,0.27151362633684417,1394.4717322727506,1819.2799760597197,-115.12235872235873,-96.41323269265152
Ingersoll-Rand (India) Ltd.,INE177A01018,INGERRAND,500210.000000,2024-02-01,True,2024-02-01,13610008.000000,2023-12-31,3.000000,3.000000,3337100000.000000,2544100000.000000,793000000.000000,4700000.000000,45300000.000000,0.000000,743000000.000000,192200000.000000,550800000.000000,550800000.000000,315700000.000000,0.000000,1.744694,16.505349,False,14.845705,3.044619,1.574596,40.186125,2827800000.000000,8.527786,26.026006,55.86488201160543,13.66651589324865,-23.049931009639984,66.651779605658,28.70161243528755,162.00881437294242
Kirloskar Pneumatic Company Ltd.,INE811A01020,KIRLPNU,505283.000000,2023-12-31,True,2024-02-01,13610009.000000,2023-12-31,3.000000,3.000000,3121000000.000000,2558900000.000000,562100000.000000,100000.000000,93800000.000000,0.000000,468200000.000000,118800000.000000,349400000.000000,349400000.000000,129500000.000000,0.000000,2.698069,11.195130,False,6.115854,-0.759961,1.559505,-26.008031,2860700000.000000,-4.519208,-0.897523,-19.646530478097734,-6.344211155521398,61.154018561732734,23.04370157858453,-32.5593237752767,55.40446311981347
Kennametal India Ltd.,INE717A01029,KENNAMET,505890.000000,2023-12-31,True,2024-02-01,13620012.000000,2023-12-31,3.000000,2.000000,2730000000.000000,2281000000.000000,449000000.000000,5000000.000000,110000000.000000,0.000000,334000000.000000,85000000.000000,249000000.000000,249000000.000000,220000000.000000,0.000000,1.131818,9.120879,False,13.698630,-1.086957,0.777273,-45.541401,2596000000.000000,-3.278689,3074.395928,-5.686032138442519,35.13444088481306,15464.221305559988,97373.73125383764,-103.7396875,-101.71885362093116
Wendt (India) Ltd.,INE274C01019,WENDT,505412.000000,2023-12-31,True,2024-02-01,13620015.000000,2023-12-31,3.000000,3.000000,516900000.000000,372500000.000000,144400000.000000,0.000000,20200000.000000,0.000000,124200000.000000,32700000.000000,91500000.000000,91500000.000000,20000000.000000,0.000000,4.575000,17.701683,False,-20.087336,1.611952,4.290000,-7.543103,482000000.000000,-0.884228,140.576283,35.400696864111495,41.801229347633765,14.342629482071704,-11.131549068512463,1326.1363636363637,934.043075654233
Ion Exchange (India) Ltd.,INE570A01022,IONEXCHANG,500214.000000,2023-12-31,True,2024-02-01,13630002.000000,2023-12-31,3.000000,3.000000,5227200000.000000,4444500000.000000,782700000.000000,15500000.000000,84700000.000000,0.000000,682500000.000000,190600000.000000,491900000.000000,491900000.000000,146700000.000000,0.000000,3.353102,9.410392,False,3.842094,2.717680,2.955010,27.312775,4943600000.000000,15.356434,28.268173,13.616025061535018,16.89168750481187,18.51753378468403,18.816743628146952,142.48884773186197,-80.46135444009892
Thermax Ltd.,INE152A01029,THERMAX,500411.000000,2024-02-01,True,2024-02-01,13630006.000000,2023-12-31,3.000000,3.000000,15144800000.000000,13587700000.000000,1557100000.000000,61600000.000000,179800000.000000,1261200000.000000,2576900000.000000,570700000.000000,2006200000.000000,2006200000.000000,238300000.000000,0.000000,8.418800,13.246791,False,122.886346,10.726219,2.702056,-30.471871,15016900000.000000,6.425094,1847.986249,54.9054876424751,13.847718196039374,9053.516383220336,69457.17978587431,23.28431372549021,-92.09143607251731
Lakshmi Machine Works Ltd.,INE269B01029,LAXMIMACH,500252.000000,2024-02-01,True,2024-02-01,13640004.000000,2023-12-31,3.000000,3.000000,11986700000.000000,10522800000.000000,1463900000.000000,10500000.000000,222000000.000000,0.000000,1231400000.000000,265000000.000000,966400000.000000,966400000.000000,106830000.000000,0.000000,9.046148,8.062269,False,-7.931013,-0.964464,10.896067,23.652036,13394800000.000000,10.454905,2766.801428,13.349583671159643,13.946752836578739,13845.47539408905,302131.96924766613,-94.42730923694779,-99.83930108449971
Crisil Ltd.,INE007A01025,CRISIL,500092.000000,2024-02-01,True,2024-02-01,14010005.000000,2023-12-31,3.000000,4.000000,6282500000.000000,3568700000.000000,2713800000.000000,5900000.000000,171400000.000000,0.000000,2536500000.000000,225900000.000000,2310600000.000000,2310600000.000000,73100000.000000,0.000000,31.608755,36.778353,False,110.437158,34.333305,18.411765,74.939324,4859200000.000000,15.576909,2916.625262,82.25602849080506,29.827114484229178,14222.60418127242,2904.1138695626473,103.52320387716007,-43.79812302770145
Choice International Ltd.,INE102B01014,CHOICEIN,531358.000000,2023-12-31,True,2024-02-01,14010085.000000,2023-12-31,3.000000,3.000000,31356000.000000,16169000.000000,15187000.000000,9561000.000000,1160000.000000,0.000000,4466000.000000,704000.000000,3762000.000000,3762000.000000,995120000.000000,0.000000,0.003780,11.997704,False,3.068493,-9.367864,0.004361,-4.720088,34854000.000000,16.861693,-15.517828,26.556452504699763,16.57328968240575,-67.1342903870616,8.351541858275203,-97.27586880132684,-92.50917715341231
Capri Global Capital Ltd.,INE180C01026,CGCL,531595.000000,2024-02-01,True,2024-02-01,14010124.000000,2023-12-31,3.000000,3.000000,4773350000.000000,1898220000.000000,2875130000.000000,1650680000.000000,232180000.000000,0.000000,680780000.000000,167710000.000000,513070000.000000,513070000.000000,412470000.000000,0.000000,1.243897,10.748636,False,145.739616,57.908405,1.157309,-0.371669,4450990000.000000,64.246810,26.616607,27.4699574007819,63.78809395262448,171.72152968907187,183.41494563747267,-450.42275972000834,2266.075395010539
Responsive Industries Ltd.,INE688D01026,RESPONIND,505509.000000,2023-12-31,True,2024-02-01,14010233.000000,2023-12-31,3.000000,3.000000,1398352000.000000,1116297000.000000,282055000.000000,47159000.000000,117183000.000000,0.000000,117713000.000000,24079000.000000,93634000.000000,93634000.000000,266609000.000000,0.000000,0.351203,6.696025,False,209.671850,18.954822,0.260107,104.832714,1401921000.000000,4.658694,134.680054,203.761976178827,39.4393591990228,132.21861372839203,112.73535574876274,-157.93174268381318,-52.47278089090789
Central Depository Services (India) Ltd.,INE736A01011,CDSL,,2024-02-01,True,2024-02-01,14010235.000000,2023-12-31,3.000000,3.000000,1858391000.000000,641826000.000000,1216565000.000000,53000.000000,53106000.000000,0.000000,1163406000.000000,306173000.000000,857233000.000000,857233000.000000,1045000000.000000,0.000000,0.820319,46.127699,False,36.688602,39.791185,0.841442,28.168213,1819305000.000000,29.452151,25.919037,13.858123034594982,20.47285501773268,71.60596192290615,116.87332892543367,-55.30955305106809,-73.98680196325984
Sequent Scientific Ltd.,INE807F01027,SEQUENT,512529.000000,2023-12-31,True,2024-02-01,14010276.000000,2023-12-31,3.000000,3.000000,556490000.000000,463610000.000000,92880000.000000,11450000.000000,20530000.000000,0.000000,60900000.000000,15100000.000000,45800000.000000,45800000.000000,498860000.000000,0.000000,0.091809,8.230157,False,473.854527,-13.885364,-0.018402,77.332879,589850000.000000,-3.235067,29.397536,-316.2606108649268,-17.460602157357105,-10.946004110901399,6830.37636155493,162.27439024390242,109.98631037126275
Fedbank Financial Services Ltd.,INE007N01010,FEDFINA,544027.000000,2023-12-31,True,2024-02-01,14010385.000000,2023-12-31,3.000000,3.000000,4294500000.000000,1335100000.000000,2959400000.000000,1757500000.000000,97400000.000000,0.000000,877900000.000000,223900000.000000,654000000.000000,654000000.000000,3239400000.000000,0.000000,0.201889,15.228781,False,27.809263,34.670262,0.178305,24.345844,3979500000.000000,35.777406,29.865210,64.78062885882002,89.91149640868726,,,,
ICRA Ltd.,INE725G01011,ICRA,532835.000000,2023-12-31,True,2024-02-01,14010386.000000,2023-12-31,3.000000,3.000000,804226000.000000,524290000.000000,279936000.000000,27042000.000000,20885000.000000,0.000000,232009000.000000,29962000.000000,202047000.000000,202047000.000000,96512000.000000,0.000000,2.093491,25.123162,False,-12.914905,15.367710,4.491089,160.034676,993286000.000000,55.868248,2497.892532,25.612735552663928,20.34230264078928,27.89704024793103,16.035359282228807,24552.053492484527,25213.813287612516
Firstsource Solutions Ltd.,INE684F01012,FSL,532809.000000,2024-02-01,True,2024-02-01,14010399.000000,2023-12-31,3.000000,3.000000,4450030000.000000,3066070000.000000,1383960000.000000,49460000.000000,240120000.000000,0.000000,1094380000.000000,198900000.000000,895480000.000000,895480000.000000,6969910000.000000,0.000000,0.128478,20.123010,False,57.494108,32.291360,0.103432,14.952004,3735870000.000000,4.774766,-3.386434,6.081561449233176,4.706166522165367,-75.24313153150221,-55.69609765943922,-46.51498692671445,-98.57194005408513
Aditya Birla Money Ltd.,INE865C01022,BIRLAMONEY,532974.000000,2023-12-31,True,2024-02-01,14010479.000000,2023-12-31,3.000000,3.000000,1022275000.000000,574476000.000000,447799000.000000,239288000.000000,21074000.000000,0.000000,186513000.000000,35051000.000000,151462000.000000,151462000.000000,56509000.000000,0.000000,2.680316,14.816170,False,73.417421,44.244472,2.109487,22.499309,975544000.000000,37.795123,742.223648,28.303754864828022,29.42315894800985,3619.676548670014,-60.08004150086938,-93.8613419942039,256.4070967613547
IIFL Finance Ltd.,INE530B01024,IIFL,532636.000000,2024-02-01,True,2024-02-01,14010485.000000,2023-12-31,3.000000,3.000000,11628200000.000000,4211500000.000000,7416700000.000000,4375700000.000000,327100000.000000,0.000000,1766800000.000000,450300000.000000,1316500000.000000,1316500000.000000,762600000.000000,0.000000,1.726331,11.321615,False,-17.509973,17.899582,1.793257,-38.223845,10805300000.000000,3.761427,22.109364,-10.500257580354992,7.302118615818973,112.92079871886453,192.59384624101554,138.22045596516708,-56.96006931853413
Dhani Services Ltd.,INE274G01010,DHANI,532960.000000,2023-12-31,True,2024-02-01,14010497.000000,2023-12-31,3.000000,3.000000,279583000.000000,23071000.000000,256512000.000000,120598000.000000,543000.000000,-226708000.000000,-153468000.000000,48316000.000000,-201784000.000000,-201784000.000000,1216377000.000000,0.000000,-0.165889,-72.173201,False,-517.366124,1.681705,,,,,-278.440804,-229.94062576441547,-10.490304000155675,150.60635096830822,-45.48509096031039,-1361.0666145731586,168919.54241245138
Indiabulls Housing Finance Ltd.,INE148I01020,IBULHSGFIN,535789.000000,2024-02-01,True,2024-02-01,14010549.000000,2023-12-31,3.000000,3.000000,18382200000.000000,1783900000.000000,16598300000.000000,11943500000.000000,219300000.000000,0.000000,3035800000.000000,778400000.000000,2257400000.000000,2257400000.000000,984900000.000000,0.000000,2.292009,12.280358,False,-5.753631,-7.562569,2.581900,9.567524,18850600000.000000,4.676706,818.290335,9.747167353017108,1.1726117141962196,4019.498691483998,13137.810558611121,107.03667411009286,-67.30860626144613
Network18 Media & Investments Ltd.,INE870H01013,NETWORK18,532798.000000,2024-02-01,True,2024-02-01,14010566.000000,2023-12-31,3.000000,3.000000,527900000.000000,700300000.000000,-172400000.000000,455700000.000000,4700000.000000,0.000000,-632800000.000000,0.000000,-632800000.000000,-632800000.000000,5234700000.000000,0.000000,-0.120886,-119.871188,False,-32.053422,-1.621319,,,,,-79.039681,-219.19626414037717,5.850273612875901,18.607285743674147,12.462048702802427,-105.91574569248006,-70.98339990673001
Edelweiss Financial Services Ltd.,INE532F01054,EDELWEISS,532922.000000,2023-12-31,True,2024-02-01,14010601.000000,2023-12-31,3.000000,3.000000,-1406700000.000000,365100000.000000,-1771800000.000000,790900000.000000,800000.000000,0.000000,-2570800000.000000,-620700000.000000,-1950100000.000000,-1950100000.000000,898500000.000000,0.000000,-2.170395,138.629416,False,-201.772273,-270.985779,,,,,101.493317,399.7099959352366,127.0538766175143,46.955087261736054,6.9832483099286735,125.43755276574751,26156479.031578947
